BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201507,18,1545,201507,18,1915,99011,595452,INDIANA,18,2015,July,Flash Flood,C,91,LA PORTE,IWX,7/18/2015 15:45,CST-6,7/18/2015 19:15,0,0,0,0,0.00K,0.00K,CoCoRaHS,,,Heavy Rain,,,,,,,,,1,W,LA PORTE,1,W,LA PORTE ARPT,41.5997,-86.7388,41.5811,-86.7422,"Weak shortwave trough moving through upper Michigan combined with retreating outflow boundary from morning/early afternoon storms, which moved through northern Indiana/northwest Ohio, spurned new storm development from southern Wisconsin southeast through northeast Illinois by later afternoon. Storms were initially sub-severe and disorganized, but two main bowing segments, one along and north of the Interstate 80/90 corridor and another along the US-30 corridor, developed as cold pool strengthened, causing widespread damaging winds and flooding.","Deep ponding on roadways. Parking lot flooded. Heavy rainfall, with 0.75 inches of rain in 15 minutes.",CSV
201507,7,1600,201507,7,2000,99016,594520,INDIANA,18,2015,July,Flood,C,75,JAY,IWX,7/7/2015 16:00,EST-5,7/7/2015 20:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,0,ESE,PORTLAND STEED ARPT,1,NE,PORTLAND,40.4464,-84.9727,40.4389,-84.9711,"A slow moving frontal boundary allowed for continuous rainfall through the day of July 7th. Saturated ground conditions allowed for slow rising flood waters to impact Jay County, after and estimated 1 to 4 inches of rain had fallen.",Events at the county fairgrounds closed due to flooding. Up to 30 inches of water reported in some areas of the fairgrounds. Several county roads closed. Radar estimated 1 to 4 inches of rainfall.,CSV
201501,7,300,201501,7,1600,1416706,548504,INDIANA,18,2015,January,Winter Weather,Z,4,ST. JOSEPH,IWX,1/7/2015 3:00,EST-5,1/7/2015 16:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,Lake effect snow accompanied by gusty winds and bitterly cold wind chills impacted far northern Indiana on January 7th.,Lake effect snow bands developed during the early morning hours of January 7th and persisted through much of the day. Total snow accumulations across the country generally ranged between 3 and 6 inches. The falling snow and wind gusts of 25 to 30 mph reduced visibilities and created areas of blowing and drifting snow. Wind chills during the event generally ranged between 5 below zero and 15 below zero. There were school delays along with reports of slide-offs across the region.,CSV
201501,5,2145,201501,6,830,1416928,555473,INDIANA,18,2015,January,Heavy Snow,Z,48,HANCOCK,IND,1/5/2015 21:45,EST-5,1/6/2015 8:30,0,0,0,0,,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"An Alberta Clipper brought a quick round of snow to central Indiana during the evening of January 5 and the early morning hours of January 6. The snow combined with the cold temperatures caused roads to become slick and hazardous for the morning commute. Snowfall amounts were heaviest north of Indianapolis, quickly tapering off to less than an inch south of Indianapolis.",Snowfall accumulation of 5.7 inches was reported from 2.6 miles northeast of McCordsville. No other information on impacts were received.,CSV
201502,21,0,201502,21,1400,93590,564562,INDIANA,18,2015,February,Heavy Snow,Z,47,MARION,IND,2/21/2015 0:00,EST-5,2/21/2015 14:00,0,0,0,0,,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"A low pressure system brought accumulating snow to central Indiana on February 21st, starting in the early morning hours and continuing into the early afternoon. Snowfall amounts were generally from 3 to 7 inches. Across far southern portions of central Indiana, a mix of freezing rain, sleet, and snow fell, with overall lower snow amounts. During the mid to late afternoon, skies became partly cloudy and allowed temperatures to climb into the 30s.",Snowfall of 6.2 inches was observed on the southeast side of Indianapolis. No other impacts were reported.,CSV
201502,21,0,201502,21,1400,93590,564553,INDIANA,18,2015,February,Heavy Snow,Z,46,HENDRICKS,IND,2/21/2015 0:00,EST-5,2/21/2015 14:00,0,0,0,0,,0.00K,NWS Employee,,,,,,,,,,,,,,,,,,,,,,"A low pressure system brought accumulating snow to central Indiana on February 21st, starting in the early morning hours and continuing into the early afternoon. Snowfall amounts were generally from 3 to 7 inches. Across far southern portions of central Indiana, a mix of freezing rain, sleet, and snow fell, with overall lower snow amounts. During the mid to late afternoon, skies became partly cloudy and allowed temperatures to climb into the 30s.",Snowfall of 5.5 to 7 inches was observed in and around the Avon and Danville areas. No other impacts were reported.,CSV
201502,21,0,201502,21,1400,93590,564555,INDIANA,18,2015,February,Heavy Snow,Z,54,MORGAN,IND,2/21/2015 0:00,EST-5,2/21/2015 14:00,0,0,0,0,,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A low pressure system brought accumulating snow to central Indiana on February 21st, starting in the early morning hours and continuing into the early afternoon. Snowfall amounts were generally from 3 to 7 inches. Across far southern portions of central Indiana, a mix of freezing rain, sleet, and snow fell, with overall lower snow amounts. During the mid to late afternoon, skies became partly cloudy and allowed temperatures to climb into the 30s.","Snowfall of 6 to 6.2 inches was observed in Monrovia and Martinsville, respectively. No other impacts were reported.",CSV
201502,21,0,201502,21,1400,93590,564558,INDIANA,18,2015,February,Heavy Snow,Z,62,MONROE,IND,2/21/2015 0:00,EST-5,2/21/2015 14:00,0,0,0,0,,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"A low pressure system brought accumulating snow to central Indiana on February 21st, starting in the early morning hours and continuing into the early afternoon. Snowfall amounts were generally from 3 to 7 inches. Across far southern portions of central Indiana, a mix of freezing rain, sleet, and snow fell, with overall lower snow amounts. During the mid to late afternoon, skies became partly cloudy and allowed temperatures to climb into the 30s.","Snowfall of 6 inches was observed near Ellettsville, respectively. No other impacts were reported.",CSV
201502,21,0,201502,21,1400,93590,564589,INDIANA,18,2015,February,Heavy Snow,Z,64,BARTHOLOMEW,IND,2/21/2015 0:00,EST-5,2/21/2015 14:00,0,0,0,0,,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"A low pressure system brought accumulating snow to central Indiana on February 21st, starting in the early morning hours and continuing into the early afternoon. Snowfall amounts were generally from 3 to 7 inches. Across far southern portions of central Indiana, a mix of freezing rain, sleet, and snow fell, with overall lower snow amounts. During the mid to late afternoon, skies became partly cloudy and allowed temperatures to climb into the 30s.",Snowfall of 6 inches was observed in Columbus. No other impacts were reported.,CSV
201502,21,100,201502,21,1400,93590,564604,INDIANA,18,2015,February,Heavy Snow,Z,48,HANCOCK,IND,2/21/2015 1:00,EST-5,2/21/2015 14:00,0,0,0,0,,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A low pressure system brought accumulating snow to central Indiana on February 21st, starting in the early morning hours and continuing into the early afternoon. Snowfall amounts were generally from 3 to 7 inches. Across far southern portions of central Indiana, a mix of freezing rain, sleet, and snow fell, with overall lower snow amounts. During the mid to late afternoon, skies became partly cloudy and allowed temperatures to climb into the 30s.",Snowfall of 6 inches was observed in the northwest side of McCordsville. No other impacts were reported.,CSV
201501,5,2100,201501,6,700,1416928,555462,INDIANA,18,2015,January,Heavy Snow,Z,29,TIPPECANOE,IND,1/5/2015 21:00,EST-5,1/6/2015 7:00,0,0,0,0,,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"An Alberta Clipper brought a quick round of snow to central Indiana during the evening of January 5 and the early morning hours of January 6. The snow combined with the cold temperatures caused roads to become slick and hazardous for the morning commute. Snowfall amounts were heaviest north of Indianapolis, quickly tapering off to less than an inch south of Indianapolis.",Snowfall accumulation observations ranging from 5.5 to 7.5 inches were reported from across the county. No other information on impacts were received.,CSV
201501,5,2200,201501,6,800,1416928,555467,INDIANA,18,2015,January,Heavy Snow,Z,39,HAMILTON,IND,1/5/2015 22:00,EST-5,1/6/2015 8:00,0,0,0,0,,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"An Alberta Clipper brought a quick round of snow to central Indiana during the evening of January 5 and the early morning hours of January 6. The snow combined with the cold temperatures caused roads to become slick and hazardous for the morning commute. Snowfall amounts were heaviest north of Indianapolis, quickly tapering off to less than an inch south of Indianapolis.",Snowfall accumulation observations ranged from 6 to 6.5 inches across the entire county. No other information on impacts were received.,CSV
201501,7,300,201501,7,1600,1416706,548505,INDIANA,18,2015,January,Winter Weather,Z,5,ELKHART,IWX,1/7/2015 3:00,EST-5,1/7/2015 16:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,Lake effect snow accompanied by gusty winds and bitterly cold wind chills impacted far northern Indiana on January 7th.,Lake effect snow bands developed during the early morning hours of January 7th and persisted through much of the day. Total snow accumulations across the country generally ranged between 2 and 4 inches. The falling snow and wind gusts of 25 to 30 mph reduced visibilities and created areas of blowing and drifting snow. Wind chills during the event generally ranged between 5 below zero and 15 below zero. There were school delays along with reports of slide-offs across the region.,CSV
201501,5,2200,201501,6,830,1416928,555468,INDIANA,18,2015,January,Heavy Snow,Z,40,MADISON,IND,1/5/2015 22:00,EST-5,1/6/2015 8:30,0,0,0,0,,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"An Alberta Clipper brought a quick round of snow to central Indiana during the evening of January 5 and the early morning hours of January 6. The snow combined with the cold temperatures caused roads to become slick and hazardous for the morning commute. Snowfall amounts were heaviest north of Indianapolis, quickly tapering off to less than an inch south of Indianapolis.",Snowfall accumulation observations ranged from 5.5 to 7 inches in and near the Anderson area. No other information on impacts were received.,CSV
201501,5,2200,201501,6,900,1416928,555470,INDIANA,18,2015,January,Heavy Snow,Z,49,HENRY,IND,1/5/2015 22:00,EST-5,1/6/2015 9:00,0,0,0,0,,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"An Alberta Clipper brought a quick round of snow to central Indiana during the evening of January 5 and the early morning hours of January 6. The snow combined with the cold temperatures caused roads to become slick and hazardous for the morning commute. Snowfall amounts were heaviest north of Indianapolis, quickly tapering off to less than an inch south of Indianapolis.",Snowfall accumulation observations ranged from 4.5 to 7 inches across much of the county. The highest amounts came from just south of the New Castle area. No other information on impacts were received.,CSV
201501,5,2200,201501,6,900,1416928,555469,INDIANA,18,2015,January,Heavy Snow,Z,41,DELAWARE,IND,1/5/2015 22:00,EST-5,1/6/2015 9:00,0,0,0,0,,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"An Alberta Clipper brought a quick round of snow to central Indiana during the evening of January 5 and the early morning hours of January 6. The snow combined with the cold temperatures caused roads to become slick and hazardous for the morning commute. Snowfall amounts were heaviest north of Indianapolis, quickly tapering off to less than an inch south of Indianapolis.",Snowfall accumulation observations ranged from 4.5 to 6 inches across much of the county. The highest amounts came from just south of Muncie. No other information on impacts were received.,CSV
201501,5,2215,201501,6,930,1416928,555471,INDIANA,18,2015,January,Heavy Snow,Z,42,RANDOLPH,IND,1/5/2015 22:15,EST-5,1/6/2015 9:30,0,0,0,0,,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"An Alberta Clipper brought a quick round of snow to central Indiana during the evening of January 5 and the early morning hours of January 6. The snow combined with the cold temperatures caused roads to become slick and hazardous for the morning commute. Snowfall amounts were heaviest north of Indianapolis, quickly tapering off to less than an inch south of Indianapolis.",Snowfall accumulation of 5.5 inches was reported in the west northwest portion of Lynn. No other information on impacts were received.,CSV
201501,5,2145,201501,6,730,1416928,555466,INDIANA,18,2015,January,Heavy Snow,Z,37,BOONE,IND,1/5/2015 21:45,EST-5,1/6/2015 7:30,0,0,0,0,,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"An Alberta Clipper brought a quick round of snow to central Indiana during the evening of January 5 and the early morning hours of January 6. The snow combined with the cold temperatures caused roads to become slick and hazardous for the morning commute. Snowfall amounts were heaviest north of Indianapolis, quickly tapering off to less than an inch south of Indianapolis.",Snowfall accumulation observations ranged from 5 to 6 inches across the entire county. No other information on impacts were received.,CSV
201501,5,2130,201501,6,800,1416928,555472,INDIANA,18,2015,January,Heavy Snow,Z,47,MARION,IND,1/5/2015 21:30,EST-5,1/6/2015 8:00,0,0,0,0,,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"An Alberta Clipper brought a quick round of snow to central Indiana during the evening of January 5 and the early morning hours of January 6. The snow combined with the cold temperatures caused roads to become slick and hazardous for the morning commute. Snowfall amounts were heaviest north of Indianapolis, quickly tapering off to less than an inch south of Indianapolis.",Snowfall accumulation of 5.5 inches was reported from five miles north northwest of Eagle Creek in the far northwest corner of Marion County. No other information on impacts were received.,CSV
201501,5,2100,201501,6,700,1416928,555461,INDIANA,18,2015,January,Heavy Snow,Z,28,WARREN,IND,1/5/2015 21:00,EST-5,1/6/2015 7:00,0,0,0,0,,0.00K,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"An Alberta Clipper brought a quick round of snow to central Indiana during the evening of January 5 and the early morning hours of January 6. The snow combined with the cold temperatures caused roads to become slick and hazardous for the morning commute. Snowfall amounts were heaviest north of Indianapolis, quickly tapering off to less than an inch south of Indianapolis.",Snowfall accumulation of six inches was reported 2.2 miles northwest of Attica. No other information on impacts were received.,CSV
201501,11,1630,201501,12,800,1417009,557990,INDIANA,18,2015,January,Ice Storm,Z,40,MADISON,IND,1/11/2015 16:30,EST-5,1/12/2015 8:00,0,0,0,0,,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"An upper level disturbance produced freezing rain across central Indiana during the evening of January 11 and early morning of January 12 across central Indiana. Most of the freezing rain fell north of I-70, where 0.1 to 0.2 inches of ice were common. Temperatures around freezing helped keep areas south of I-70 from accumulating a lot of ice. As colder air moved in during the early morning of January 12, some accumulating light snow fell across far northern sections of central Indiana.",Three tenths of an inch of freezing rain had accumulated in the Anderson area by within an hour after midnight during the early morning of the 12th of January. No other impacts were noted.,CSV
201501,11,1700,201501,12,700,1417009,557961,INDIANA,18,2015,January,Ice Storm,Z,38,TIPTON,IND,1/11/2015 17:00,EST-5,1/12/2015 7:00,0,0,0,0,15.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"An upper level disturbance produced freezing rain across central Indiana during the evening of January 11 and early morning of January 12 across central Indiana. Most of the freezing rain fell north of I-70, where 0.1 to 0.2 inches of ice were common. Temperatures around freezing helped keep areas south of I-70 from accumulating a lot of ice. As colder air moved in during the early morning of January 12, some accumulating light snow fell across far northern sections of central Indiana.",A quarter of an inch of freezing rain had accumulated in and near the Tipton area by the evening of the 11th of January. Roads were reported as messy as US Highway 31 Northbound approaching County Road 550 was closed due to multiple slide-offs during the afternoon.,CSV
